run_timestamp,site_name,origin_month,target_month,model_name,output_type,yhat
2026-07-11T10:37:15,Site K,2026-05,2026-09,XGBoost,forecast_flowrate,127.75802612304688
2026-07-11T10:37:15,Site K,2026-05,2026-09,XGBoost,lower_95,124.007568359375
2026-07-11T10:37:15,Site K,2026-05,2026-09,XGBoost,upper_95,131.50848388671875
2026-07-11T10:37:15,Site K,2026-05,2026-10,XGBoost,forecast_flowrate,124.8967056274414
2026-07-11T10:37:15,Site K,2026-05,2026-10,XGBoost,lower_95,121.14624786376952
2026-07-11T10:37:15,Site K,2026-05,2026-10,XGBoost,upper_95,128.64715576171875
2026-07-11T10:37:15,Site K,2026-05,2026-11,XGBoost,forecast_flowrate,121.6054229736328
2026-07-11T10:37:15,Site K,2026-05,2026-11,XGBoost,lower_95,117.85496520996094
2026-07-11T10:37:15,Site K,2026-05,2026-11,XGBoost,upper_95,125.35588073730467
2026-07-11T10:37:29,Site K,2026-05,2026-06,XGBoost,forecast_flowrate,139.0919189453125
2026-07-11T10:37:29,Site K,2026-05,2026-06,XGBoost,lower_95,135.34146118164062
2026-07-11T10:37:29,Site K,2026-05,2026-06,XGBoost,upper_95,142.84237670898438
2026-07-11T10:37:29,Site K,2026-05,2026-07,XGBoost,forecast_flowrate,136.803955078125
2026-07-11T10:37:29,Site K,2026-05,2026-07,XGBoost,lower_95,133.05349731445312
2026-07-11T10:37:29,Site K,2026-05,2026-07,XGBoost,upper_95,140.55441284179688
2026-07-11T10:37:29,Site K,2026-05,2026-08,XGBoost,forecast_flowrate,131.004150390625
2026-07-11T10:37:29,Site K,2026-05,2026-08,XGBoost,lower_95,127.25369262695312
2026-07-11T10:37:29,Site K,2026-05,2026-08,XGBoost,upper_95,134.75460815429688
2026-07-11T10:37:29,Site K,2026-05,2026-09,XGBoost,forecast_flowrate,127.75802612304688
2026-07-11T10:37:29,Site K,2026-05,2026-09,XGBoost,lower_95,124.007568359375
2026-07-11T10:37:29,Site K,2026-05,2026-09,XGBoost,upper_95,131.50848388671875
2026-07-11T10:37:29,Site K,2026-05,2026-10,XGBoost,forecast_flowrate,124.8967056274414
2026-07-11T10:37:29,Site K,2026-05,2026-10,XGBoost,lower_95,121.14624786376952
2026-07-11T10:37:29,Site K,2026-05,2026-10,XGBoost,upper_95,128.64715576171875
2026-07-11T10:37:29,Site K,2026-05,2026-11,XGBoost,forecast_flowrate,121.6054229736328
2026-07-11T10:37:29,Site K,2026-05,2026-11,XGBoost,lower_95,117.85496520996094
2026-07-11T10:37:29,Site K,2026-05,2026-11,XGBoost,upper_95,125.35588073730467
2026-07-11T10:37:29,Site K,2026-05,2026-12,XGBoost,forecast_flowrate,121.25105285644533
2026-07-11T10:37:29,Site K,2026-05,2026-12,XGBoost,lower_95,117.50059509277344
2026-07-11T10:37:29,Site K,2026-05,2026-12,XGBoost,upper_95,125.0015106201172
2026-07-11T10:37:29,Site K,2026-05,2027-01,XGBoost,forecast_flowrate,122.58746337890624
2026-07-11T10:37:29,Site K,2026-05,2027-01,XGBoost,lower_95,118.83700561523438
2026-07-11T10:37:29,Site K,2026-05,2027-01,XGBoost,upper_95,126.33792114257812
2026-07-11T10:37:29,Site K,2026-05,2027-02,XGBoost,forecast_flowrate,125.43394470214844
2026-07-11T10:37:29,Site K,2026-05,2027-02,XGBoost,lower_95,121.68348693847656
2026-07-11T10:37:29,Site K,2026-05,2027-02,XGBoost,upper_95,129.1844024658203
2026-07-11T10:37:29,Site K,2026-05,2027-03,XGBoost,forecast_flowrate,128.7162628173828
2026-07-11T10:37:29,Site K,2026-05,2027-03,XGBoost,lower_95,124.96580505371094
2026-07-11T10:37:29,Site K,2026-05,2027-03,XGBoost,upper_95,132.4667205810547
2026-07-11T10:37:29,Site K,2026-05,2027-04,XGBoost,forecast_flowrate,130.04432678222656
2026-07-11T10:37:29,Site K,2026-05,2027-04,XGBoost,lower_95,126.29386901855467
2026-07-11T10:37:29,Site K,2026-05,2027-04,XGBoost,upper_95,133.79478454589844
2026-07-11T10:37:29,Site K,2026-05,2027-05,XGBoost,forecast_flowrate,132.1155242919922
2026-07-11T10:37:29,Site K,2026-05,2027-05,XGBoost,lower_95,128.3650665283203
2026-07-11T10:37:29,Site K,2026-05,2027-05,XGBoost,upper_95,135.86598205566406
2026-07-11T13:29:41,Site K,2026-05,2026-06,XGBoost,forecast_flowrate,139.1763916015625
2026-07-11T13:29:41,Site K,2026-05,2026-06,XGBoost,lower_95,135.42593383789062
2026-07-11T13:29:41,Site K,2026-05,2026-06,XGBoost,upper_95,142.92684936523438
2026-07-11T13:29:41,Site K,2026-05,2026-07,XGBoost,forecast_flowrate,139.48316955566406
2026-07-11T13:29:41,Site K,2026-05,2026-07,XGBoost,lower_95,135.7327117919922
2026-07-11T13:29:41,Site K,2026-05,2026-07,XGBoost,upper_95,143.23362731933594
2026-07-11T13:29:41,Site K,2026-05,2026-08,XGBoost,forecast_flowrate,138.32708740234375
2026-07-11T13:29:41,Site K,2026-05,2026-08,XGBoost,lower_95,134.57662963867188
2026-07-11T13:29:41,Site K,2026-05,2026-08,XGBoost,upper_95,142.07754516601562
2026-07-11T13:29:41,Site K,2026-05,2026-09,XGBoost,forecast_flowrate,138.62306213378906
2026-07-11T13:29:41,Site K,2026-05,2026-09,XGBoost,lower_95,134.8726043701172
2026-07-11T13:29:41,Site K,2026-05,2026-09,XGBoost,upper_95,142.37351989746094
2026-07-11T13:29:41,Site K,2026-05,2026-10,XGBoost,forecast_flowrate,138.74288940429688
2026-07-11T13:29:41,Site K,2026-05,2026-10,XGBoost,lower_95,134.992431640625
2026-07-11T13:29:41,Site K,2026-05,2026-10,XGBoost,upper_95,142.49334716796875
2026-07-11T13:29:41,Site K,2026-05,2026-11,XGBoost,forecast_flowrate,138.72988891601562
2026-07-11T13:29:41,Site K,2026-05,2026-11,XGBoost,lower_95,134.97943115234375
2026-07-11T13:29:41,Site K,2026-05,2026-11,XGBoost,upper_95,142.4803466796875
2026-07-13T00:48:02,Site K,2026-06,2026-07,XGBoost,forecast_flowrate,136.441650390625
2026-07-13T00:48:02,Site K,2026-06,2026-07,XGBoost,lower_95,131.5367431640625
2026-07-13T00:48:02,Site K,2026-06,2026-07,XGBoost,upper_95,141.3465576171875
2026-07-13T00:48:02,Site K,2026-06,2026-08,XGBoost,forecast_flowrate,131.2042999267578
2026-07-13T00:48:02,Site K,2026-06,2026-08,XGBoost,lower_95,126.29940032958984
2026-07-13T00:48:02,Site K,2026-06,2026-08,XGBoost,upper_95,136.1092071533203
2026-07-13T00:48:02,Site K,2026-06,2026-09,XGBoost,forecast_flowrate,129.0607452392578
2026-07-13T00:48:02,Site K,2026-06,2026-09,XGBoost,lower_95,124.15584564208984
2026-07-13T00:48:02,Site K,2026-06,2026-09,XGBoost,upper_95,133.9656524658203
2026-07-13T00:48:02,Site K,2026-06,2026-10,XGBoost,forecast_flowrate,125.0316925048828
2026-07-13T00:48:02,Site K,2026-06,2026-10,XGBoost,lower_95,120.12679290771484
2026-07-13T00:48:02,Site K,2026-06,2026-10,XGBoost,upper_95,129.9365997314453
2026-07-13T00:48:02,Site K,2026-06,2026-11,XGBoost,forecast_flowrate,123.6798858642578
2026-07-13T00:48:02,Site K,2026-06,2026-11,XGBoost,lower_95,118.77498626708984
2026-07-13T00:48:02,Site K,2026-06,2026-11,XGBoost,upper_95,128.5847930908203
2026-07-13T00:48:02,Site K,2026-06,2026-12,XGBoost,forecast_flowrate,121.71015167236328
2026-07-13T00:48:02,Site K,2026-06,2026-12,XGBoost,lower_95,116.80525207519533
2026-07-13T00:48:02,Site K,2026-06,2026-12,XGBoost,upper_95,126.61505126953124
2026-07-13T00:48:02,Site K,2026-06,2027-01,XGBoost,forecast_flowrate,122.71812438964844
2026-07-13T00:48:02,Site K,2026-06,2027-01,XGBoost,lower_95,117.81322479248048
2026-07-13T00:48:02,Site K,2026-06,2027-01,XGBoost,upper_95,127.6230239868164
2026-07-13T00:48:02,Site K,2026-06,2027-02,XGBoost,forecast_flowrate,125.16399383544922
2026-07-13T00:48:02,Site K,2026-06,2027-02,XGBoost,lower_95,120.25909423828124
2026-07-13T00:48:02,Site K,2026-06,2027-02,XGBoost,upper_95,130.0688934326172
2026-07-13T00:48:02,Site K,2026-06,2027-03,XGBoost,forecast_flowrate,128.80636596679688
2026-07-13T00:48:02,Site K,2026-06,2027-03,XGBoost,lower_95,123.9014663696289
2026-07-13T00:48:02,Site K,2026-06,2027-03,XGBoost,upper_95,133.71127319335938
2026-07-13T00:48:02,Site K,2026-06,2027-04,XGBoost,forecast_flowrate,130.12640380859375
2026-07-13T00:48:02,Site K,2026-06,2027-04,XGBoost,lower_95,125.22150421142578
2026-07-13T00:48:02,Site K,2026-06,2027-04,XGBoost,upper_95,135.03131103515625
2026-07-13T00:48:02,Site K,2026-06,2027-05,XGBoost,forecast_flowrate,131.99176025390625
2026-07-13T00:48:02,Site K,2026-06,2027-05,XGBoost,lower_95,127.08686065673828
2026-07-13T00:48:02,Site K,2026-06,2027-05,XGBoost,upper_95,136.89666748046875
2026-07-13T00:48:02,Site K,2026-06,2027-06,XGBoost,forecast_flowrate,134.84251403808594
2026-07-13T00:48:02,Site K,2026-06,2027-06,XGBoost,lower_95,129.93760681152344
2026-07-13T00:48:02,Site K,2026-06,2027-06,XGBoost,upper_95,139.74742126464844
2026-07-13T00:52:32,Site L,2026-06,2026-07,XGBoost,forecast_flowrate,79.60585021972656
2026-07-13T00:52:32,Site L,2026-06,2026-07,XGBoost,lower_95,77.39904022216797
2026-07-13T00:52:32,Site L,2026-06,2026-07,XGBoost,upper_95,81.81266021728516
2026-07-13T00:52:32,Site L,2026-06,2026-08,XGBoost,forecast_flowrate,77.5635757446289
2026-07-13T00:52:32,Site L,2026-06,2026-08,XGBoost,lower_95,75.35676574707031
2026-07-13T00:52:32,Site L,2026-06,2026-08,XGBoost,upper_95,79.7703857421875
2026-07-13T00:52:32,Site L,2026-06,2026-09,XGBoost,forecast_flowrate,76.74433135986328
2026-07-13T00:52:32,Site L,2026-06,2026-09,XGBoost,lower_95,74.53752136230469
2026-07-13T00:52:32,Site L,2026-06,2026-09,XGBoost,upper_95,78.95114135742188
2026-07-13T00:52:32,Site L,2026-06,2026-10,XGBoost,forecast_flowrate,75.8453140258789
2026-07-13T00:52:32,Site L,2026-06,2026-10,XGBoost,lower_95,73.63850402832031
2026-07-13T00:52:32,Site L,2026-06,2026-10,XGBoost,upper_95,78.0521240234375
2026-07-13T00:52:32,Site L,2026-06,2026-11,XGBoost,forecast_flowrate,74.51702117919922
2026-07-13T00:52:32,Site L,2026-06,2026-11,XGBoost,lower_95,72.31021118164062
2026-07-13T00:52:32,Site L,2026-06,2026-11,XGBoost,upper_95,76.72383117675781
2026-07-13T00:52:32,Site L,2026-06,2026-12,XGBoost,forecast_flowrate,74.07257080078125
2026-07-13T00:52:32,Site L,2026-06,2026-12,XGBoost,lower_95,71.86576080322266
2026-07-13T00:52:32,Site L,2026-06,2026-12,XGBoost,upper_95,76.27938079833984
2026-07-13T00:52:32,Site L,2026-06,2027-01,XGBoost,forecast_flowrate,74.86622619628906
2026-07-13T00:52:32,Site L,2026-06,2027-01,XGBoost,lower_95,72.65941619873047
2026-07-13T00:52:32,Site L,2026-06,2027-01,XGBoost,upper_95,77.07303619384766
2026-07-13T00:52:32,Site L,2026-06,2027-02,XGBoost,forecast_flowrate,75.4050064086914
2026-07-13T00:52:32,Site L,2026-06,2027-02,XGBoost,lower_95,73.19819641113281
2026-07-13T00:52:32,Site L,2026-06,2027-02,XGBoost,upper_95,77.61181640625
2026-07-13T00:52:32,Site L,2026-06,2027-03,XGBoost,forecast_flowrate,76.02363586425781
2026-07-13T00:52:32,Site L,2026-06,2027-03,XGBoost,lower_95,73.81682586669922
2026-07-13T00:52:32,Site L,2026-06,2027-03,XGBoost,upper_95,78.2304458618164
2026-07-13T00:52:32,Site L,2026-06,2027-04,XGBoost,forecast_flowrate,75.88426208496094
2026-07-13T00:52:32,Site L,2026-06,2027-04,XGBoost,lower_95,73.67745208740234
2026-07-13T00:52:32,Site L,2026-06,2027-04,XGBoost,upper_95,78.09107208251953
2026-07-13T00:52:32,Site L,2026-06,2027-05,XGBoost,forecast_flowrate,75.63868713378906
2026-07-13T00:52:32,Site L,2026-06,2027-05,XGBoost,lower_95,73.43187713623047
2026-07-13T00:52:32,Site L,2026-06,2027-05,XGBoost,upper_95,77.84549713134766
2026-07-13T00:52:32,Site L,2026-06,2027-06,XGBoost,forecast_flowrate,75.15718078613281
2026-07-13T00:52:32,Site L,2026-06,2027-06,XGBoost,lower_95,72.95037078857422
2026-07-13T00:52:32,Site L,2026-06,2027-06,XGBoost,upper_95,77.3639907836914
2026-07-13T03:12:50,Site B,2026-06,2026-07,ML (Ensemble RF+GBR),forecast_flowrate,17.58106387614265
2026-07-13T03:12:50,Site B,2026-06,2026-07,ML (Ensemble RF+GBR),lower_95,11.625858356847624
2026-07-13T03:12:50,Site B,2026-06,2026-07,ML (Ensemble RF+GBR),upper_95,23.53626939543768
2026-07-13T03:12:50,Site B,2026-06,2026-08,ML (Ensemble RF+GBR),forecast_flowrate,17.153409604417345
2026-07-13T03:12:50,Site B,2026-06,2026-08,ML (Ensemble RF+GBR),lower_95,11.198204085122317
2026-07-13T03:12:50,Site B,2026-06,2026-08,ML (Ensemble RF+GBR),upper_95,23.10861512371237
2026-07-13T03:12:50,Site B,2026-06,2026-09,ML (Ensemble RF+GBR),forecast_flowrate,16.238312006461246
2026-07-13T03:12:50,Site B,2026-06,2026-09,ML (Ensemble RF+GBR),lower_95,10.28310648716622
2026-07-13T03:12:50,Site B,2026-06,2026-09,ML (Ensemble RF+GBR),upper_95,22.19351752575628
2026-07-13T03:12:50,Site B,2026-06,2026-10,ML (Ensemble RF+GBR),forecast_flowrate,15.9139045646212
2026-07-13T03:12:50,Site B,2026-06,2026-10,ML (Ensemble RF+GBR),lower_95,9.958699045326174
2026-07-13T03:12:50,Site B,2026-06,2026-10,ML (Ensemble RF+GBR),upper_95,21.869110083916222
2026-07-13T03:12:50,Site B,2026-06,2026-11,ML (Ensemble RF+GBR),forecast_flowrate,17.64977023066514
2026-07-13T03:12:50,Site B,2026-06,2026-11,ML (Ensemble RF+GBR),lower_95,11.694564711370113
2026-07-13T03:12:50,Site B,2026-06,2026-11,ML (Ensemble RF+GBR),upper_95,23.60497574996017
2026-07-13T03:12:50,Site B,2026-06,2026-12,ML (Ensemble RF+GBR),forecast_flowrate,16.900132526682366
2026-07-13T03:12:50,Site B,2026-06,2026-12,ML (Ensemble RF+GBR),lower_95,10.94492700738734
2026-07-13T03:12:50,Site B,2026-06,2026-12,ML (Ensemble RF+GBR),upper_95,22.8553380459774
2026-07-13T03:43:30,Site B,2026-06,2026-07,XGBoost,forecast_flowrate,17.254426956176758
2026-07-13T03:43:30,Site B,2026-06,2026-07,XGBoost,lower_95,11.116336822509766
2026-07-13T03:43:30,Site B,2026-06,2026-07,XGBoost,upper_95,23.39251708984375
2026-07-13T03:43:30,Site B,2026-06,2026-08,XGBoost,forecast_flowrate,17.192110061645508
2026-07-13T03:43:30,Site B,2026-06,2026-08,XGBoost,lower_95,11.054019927978516
2026-07-13T03:43:30,Site B,2026-06,2026-08,XGBoost,upper_95,23.3302001953125
2026-07-13T03:43:30,Site B,2026-06,2026-09,XGBoost,forecast_flowrate,17.903289794921875
2026-07-13T03:43:30,Site B,2026-06,2026-09,XGBoost,lower_95,11.765199661254885
2026-07-13T03:43:30,Site B,2026-06,2026-09,XGBoost,upper_95,24.041379928588867
2026-07-13T03:43:30,Site B,2026-06,2026-10,XGBoost,forecast_flowrate,19.048215866088867
2026-07-13T03:43:30,Site B,2026-06,2026-10,XGBoost,lower_95,12.910125732421877
2026-07-13T03:43:30,Site B,2026-06,2026-10,XGBoost,upper_95,25.18630599975586
2026-07-13T03:43:30,Site B,2026-06,2026-11,XGBoost,forecast_flowrate,20.741111755371094
2026-07-13T03:43:30,Site B,2026-06,2026-11,XGBoost,lower_95,14.603021621704102
2026-07-13T03:43:30,Site B,2026-06,2026-11,XGBoost,upper_95,26.87920188903809
2026-07-13T03:43:30,Site B,2026-06,2026-12,XGBoost,forecast_flowrate,21.14021110534668
2026-07-13T03:43:30,Site B,2026-06,2026-12,XGBoost,lower_95,15.002120971679688
2026-07-13T03:43:30,Site B,2026-06,2026-12,XGBoost,upper_95,27.278301239013672
2026-07-13T03:43:30,Site B,2026-06,2027-01,XGBoost,forecast_flowrate,21.05025100708008
2026-07-13T03:43:30,Site B,2026-06,2027-01,XGBoost,lower_95,14.912160873413086
2026-07-13T03:43:30,Site B,2026-06,2027-01,XGBoost,upper_95,27.18834114074707
2026-07-13T03:43:30,Site B,2026-06,2027-02,XGBoost,forecast_flowrate,21.1191635131836
2026-07-13T03:43:30,Site B,2026-06,2027-02,XGBoost,lower_95,14.981073379516602
2026-07-13T03:43:30,Site B,2026-06,2027-02,XGBoost,upper_95,27.257253646850582
2026-07-13T03:43:30,Site B,2026-06,2027-03,XGBoost,forecast_flowrate,21.10563468933105
2026-07-13T03:43:30,Site B,2026-06,2027-03,XGBoost,lower_95,14.967544555664062
2026-07-13T03:43:30,Site B,2026-06,2027-03,XGBoost,upper_95,27.243724822998047
2026-07-13T03:43:30,Site B,2026-06,2027-04,XGBoost,forecast_flowrate,21.134031295776367
2026-07-13T03:43:30,Site B,2026-06,2027-04,XGBoost,lower_95,14.995941162109377
2026-07-13T03:43:30,Site B,2026-06,2027-04,XGBoost,upper_95,27.27212142944336
2026-07-13T03:43:30,Site B,2026-06,2027-05,XGBoost,forecast_flowrate,21.134031295776367
2026-07-13T03:43:30,Site B,2026-06,2027-05,XGBoost,lower_95,14.995941162109377
2026-07-13T03:43:30,Site B,2026-06,2027-05,XGBoost,upper_95,27.27212142944336
2026-07-13T03:43:30,Site B,2026-06,2027-06,XGBoost,forecast_flowrate,21.356143951416016
2026-07-13T03:43:30,Site B,2026-06,2027-06,XGBoost,lower_95,15.218053817749023
2026-07-13T03:43:30,Site B,2026-06,2027-06,XGBoost,upper_95,27.494234085083008
2026-07-13T03:50:00,Site T,2026-06,2026-07,XGBoost,forecast_flowrate,11.799077987670898
2026-07-13T03:50:00,Site T,2026-06,2026-07,XGBoost,lower_95,9.81116771697998
2026-07-13T03:50:00,Site T,2026-06,2026-07,XGBoost,upper_95,13.786988258361816
2026-07-13T03:50:00,Site T,2026-06,2026-08,XGBoost,forecast_flowrate,11.601570129394531
2026-07-13T03:50:00,Site T,2026-06,2026-08,XGBoost,lower_95,9.613659858703612
2026-07-13T03:50:00,Site T,2026-06,2026-08,XGBoost,upper_95,13.58948040008545
2026-07-13T03:50:00,Site T,2026-06,2026-09,XGBoost,forecast_flowrate,10.729257583618164
2026-07-13T03:50:00,Site T,2026-06,2026-09,XGBoost,lower_95,8.741347312927246
2026-07-13T03:50:00,Site T,2026-06,2026-09,XGBoost,upper_95,12.717167854309082
2026-07-13T03:50:00,Site T,2026-06,2026-10,XGBoost,forecast_flowrate,11.024601936340332
2026-07-13T03:50:00,Site T,2026-06,2026-10,XGBoost,lower_95,9.036691665649414
2026-07-13T03:50:00,Site T,2026-06,2026-10,XGBoost,upper_95,13.01251220703125
2026-07-13T03:50:00,Site T,2026-06,2026-11,XGBoost,forecast_flowrate,11.170316696166992
2026-07-13T03:50:00,Site T,2026-06,2026-11,XGBoost,lower_95,9.182406425476074
2026-07-13T03:50:00,Site T,2026-06,2026-11,XGBoost,upper_95,13.15822696685791
2026-07-13T03:50:00,Site T,2026-06,2026-12,XGBoost,forecast_flowrate,10.365753173828123
2026-07-13T03:50:00,Site T,2026-06,2026-12,XGBoost,lower_95,8.377842903137207
2026-07-13T03:50:00,Site T,2026-06,2026-12,XGBoost,upper_95,12.353663444519045
2026-07-13T03:52:35,Site L,2026-06,2026-07,SARIMAX,forecast_flowrate,81.1873162655353
2026-07-13T03:52:35,Site L,2026-06,2026-07,SARIMAX,lower_95,77.41738679716325
2026-07-13T03:52:35,Site L,2026-06,2026-07,SARIMAX,upper_95,84.95724573390736
2026-07-13T03:52:35,Site L,2026-06,2026-08,SARIMAX,forecast_flowrate,80.10091512117984
2026-07-13T03:52:35,Site L,2026-06,2026-08,SARIMAX,lower_95,75.43889170397112
2026-07-13T03:52:35,Site L,2026-06,2026-08,SARIMAX,upper_95,84.76293853838855
2026-07-13T03:58:56,Site K,2026-06,2026-07,XGBoost,forecast_flowrate,136.441650390625
2026-07-13T03:58:56,Site K,2026-06,2026-07,XGBoost,lower_95,131.5367431640625
2026-07-13T03:58:56,Site K,2026-06,2026-07,XGBoost,upper_95,141.3465576171875
2026-07-13T03:58:56,Site K,2026-06,2026-08,XGBoost,forecast_flowrate,131.2042999267578
2026-07-13T03:58:56,Site K,2026-06,2026-08,XGBoost,lower_95,126.29940032958984
2026-07-13T03:58:56,Site K,2026-06,2026-08,XGBoost,upper_95,136.1092071533203
2026-07-13T03:58:56,Site K,2026-06,2026-09,XGBoost,forecast_flowrate,129.0607452392578
2026-07-13T03:58:56,Site K,2026-06,2026-09,XGBoost,lower_95,124.15584564208984
2026-07-13T03:58:56,Site K,2026-06,2026-09,XGBoost,upper_95,133.9656524658203
2026-07-13T03:58:56,Site K,2026-06,2026-10,XGBoost,forecast_flowrate,125.0316925048828
2026-07-13T03:58:56,Site K,2026-06,2026-10,XGBoost,lower_95,120.12679290771484
2026-07-13T03:58:56,Site K,2026-06,2026-10,XGBoost,upper_95,129.9365997314453
2026-07-13T03:58:56,Site K,2026-06,2026-11,XGBoost,forecast_flowrate,123.6798858642578
2026-07-13T03:58:56,Site K,2026-06,2026-11,XGBoost,lower_95,118.77498626708984
2026-07-13T03:58:56,Site K,2026-06,2026-11,XGBoost,upper_95,128.5847930908203
2026-07-13T03:58:56,Site K,2026-06,2026-12,XGBoost,forecast_flowrate,121.71015167236328
2026-07-13T03:58:56,Site K,2026-06,2026-12,XGBoost,lower_95,116.80525207519533
2026-07-13T03:58:56,Site K,2026-06,2026-12,XGBoost,upper_95,126.61505126953124
2026-07-13T04:17:46,Site S,2026-06,2026-07,XGBoost,forecast_flowrate,62.34621810913086
2026-07-13T04:17:46,Site S,2026-06,2026-07,XGBoost,lower_95,61.6089096069336
2026-07-13T04:17:46,Site S,2026-06,2026-07,XGBoost,upper_95,63.083526611328125
2026-07-13T04:17:46,Site S,2026-06,2026-08,XGBoost,forecast_flowrate,62.74242782592773
2026-07-13T04:17:46,Site S,2026-06,2026-08,XGBoost,lower_95,62.00511932373047
2026-07-13T04:17:46,Site S,2026-06,2026-08,XGBoost,upper_95,63.479736328125
2026-07-13T04:17:46,Site S,2026-06,2026-09,XGBoost,forecast_flowrate,62.74242782592773
2026-07-13T04:17:46,Site S,2026-06,2026-09,XGBoost,lower_95,62.00511932373047
2026-07-13T04:17:46,Site S,2026-06,2026-09,XGBoost,upper_95,63.479736328125
2026-07-13T04:17:46,Site S,2026-06,2026-10,XGBoost,forecast_flowrate,62.74242782592773
2026-07-13T04:17:46,Site S,2026-06,2026-10,XGBoost,lower_95,62.00511932373047
2026-07-13T04:17:46,Site S,2026-06,2026-10,XGBoost,upper_95,63.479736328125
2026-07-13T04:17:46,Site S,2026-06,2026-11,XGBoost,forecast_flowrate,62.377471923828125
2026-07-13T04:17:46,Site S,2026-06,2026-11,XGBoost,lower_95,61.64016342163086
2026-07-13T04:17:46,Site S,2026-06,2026-11,XGBoost,upper_95,63.11478042602539
2026-07-13T04:17:46,Site S,2026-06,2026-12,XGBoost,forecast_flowrate,61.99331665039063
2026-07-13T04:17:46,Site S,2026-06,2026-12,XGBoost,lower_95,61.25600814819336
2026-07-13T04:17:46,Site S,2026-06,2026-12,XGBoost,upper_95,62.73062515258789
2026-07-13T04:36:24,Site KL,2026-06,2026-07,XGBoost,forecast_flowrate,73.31828308105469
2026-07-13T04:36:24,Site KL,2026-06,2026-07,XGBoost,lower_95,69.96038055419922
2026-07-13T04:36:24,Site KL,2026-06,2026-07,XGBoost,upper_95,76.67618560791016
2026-07-13T04:36:24,Site KL,2026-06,2026-08,XGBoost,forecast_flowrate,71.72498321533203
2026-07-13T04:36:24,Site KL,2026-06,2026-08,XGBoost,lower_95,68.36708068847656
2026-07-13T04:36:24,Site KL,2026-06,2026-08,XGBoost,upper_95,75.0828857421875
2026-07-13T04:36:24,Site KL,2026-06,2026-09,XGBoost,forecast_flowrate,69.47828674316406
2026-07-13T04:36:24,Site KL,2026-06,2026-09,XGBoost,lower_95,66.1203842163086
2026-07-13T04:36:24,Site KL,2026-06,2026-09,XGBoost,upper_95,72.83618927001953
2026-07-13T04:36:24,Site KL,2026-06,2026-10,XGBoost,forecast_flowrate,69.28826141357422
2026-07-13T04:36:24,Site KL,2026-06,2026-10,XGBoost,lower_95,65.93035888671875
2026-07-13T04:36:24,Site KL,2026-06,2026-10,XGBoost,upper_95,72.64616394042969
2026-07-13T04:36:24,Site KL,2026-06,2026-11,XGBoost,forecast_flowrate,71.73724365234375
2026-07-13T04:36:24,Site KL,2026-06,2026-11,XGBoost,lower_95,68.37934112548828
2026-07-13T04:36:24,Site KL,2026-06,2026-11,XGBoost,upper_95,75.09514617919922
2026-07-13T04:36:24,Site KL,2026-06,2026-12,XGBoost,forecast_flowrate,73.20608520507812
2026-07-13T04:36:24,Site KL,2026-06,2026-12,XGBoost,lower_95,69.84818267822266
2026-07-13T04:36:24,Site KL,2026-06,2026-12,XGBoost,upper_95,76.5639877319336
2026-07-13T04:37:56,Site M,2026-06,2026-07,XGBoost,forecast_flowrate,7.687983989715576
2026-07-13T04:37:56,Site M,2026-06,2026-07,XGBoost,lower_95,6.415895462036133
2026-07-13T04:37:56,Site M,2026-06,2026-07,XGBoost,upper_95,8.96007251739502
2026-07-13T04:37:56,Site M,2026-06,2026-08,XGBoost,forecast_flowrate,7.728970527648926
2026-07-13T04:37:56,Site M,2026-06,2026-08,XGBoost,lower_95,6.456881999969482
2026-07-13T04:37:56,Site M,2026-06,2026-08,XGBoost,upper_95,9.001058578491211
2026-07-13T04:37:56,Site M,2026-06,2026-09,XGBoost,forecast_flowrate,7.532770156860352
2026-07-13T04:37:56,Site M,2026-06,2026-09,XGBoost,lower_95,6.260681629180908
2026-07-13T04:37:56,Site M,2026-06,2026-09,XGBoost,upper_95,8.804859161376953
2026-07-13T04:37:56,Site M,2026-06,2026-10,XGBoost,forecast_flowrate,7.605708599090576
2026-07-13T04:37:56,Site M,2026-06,2026-10,XGBoost,lower_95,6.333620071411133
2026-07-13T04:37:56,Site M,2026-06,2026-10,XGBoost,upper_95,8.87779712677002
2026-07-13T04:37:56,Site M,2026-06,2026-11,XGBoost,forecast_flowrate,7.228169918060303
2026-07-13T04:37:56,Site M,2026-06,2026-11,XGBoost,lower_95,5.956081390380859
2026-07-13T04:37:56,Site M,2026-06,2026-11,XGBoost,upper_95,8.500258445739746
2026-07-13T04:37:56,Site M,2026-06,2026-12,XGBoost,forecast_flowrate,7.18951416015625
2026-07-13T04:37:56,Site M,2026-06,2026-12,XGBoost,lower_95,5.917425632476807
2026-07-13T04:37:56,Site M,2026-06,2026-12,XGBoost,upper_95,8.461603164672852
2026-07-13T04:40:42,Site B,2026-06,2026-07,XGBoost,forecast_flowrate,17.254426956176758
2026-07-13T04:40:42,Site B,2026-06,2026-07,XGBoost,lower_95,11.116336822509766
2026-07-13T04:40:42,Site B,2026-06,2026-07,XGBoost,upper_95,23.39251708984375
2026-07-13T04:40:42,Site B,2026-06,2026-08,XGBoost,forecast_flowrate,17.192110061645508
2026-07-13T04:40:42,Site B,2026-06,2026-08,XGBoost,lower_95,11.054019927978516
2026-07-13T04:40:42,Site B,2026-06,2026-08,XGBoost,upper_95,23.3302001953125
